Query_ID,Hit_ID,Hit_Description,Identity_%,Coverage_%,E_value,Confidence,AMR_Status
WP_001057759.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001057965.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001058111.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001058299.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001058583.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001058843.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001058983.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001059079.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001059082.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001059690.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001060131.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001060483.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001060842.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001060912.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001061252.1,gnl|BL_ORD_ID|1205,gb|AAC75429.1|ARO:3000833|evgS [Escherichia coli str. K-12 substr. MG1655] ,24.26,67.92,4.02386e-12,Weak,Possible
WP_001062180.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001062658.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001062936.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001062972.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001062982.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001063224.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001063476.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001063559.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001064838.1,gnl|BL_ORD_ID|1104,gb|AAF67494.2|ARO:3002522|novA [Streptomyces niveus] ,30.42,89.61,8.67732e-80,Weak,Possible
WP_001065039.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001065101.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001065268.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001065590.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001065801.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001066545.1,gnl|BL_ORD_ID|1070,gb|CCQ22388.1|ARO:3000421|norB [Listeria monocytogenes] ,38.65,100.0,9.71113e-110,Weak,Possible
WP_001067049.1,gnl|BL_ORD_ID|2644,gb|ADZ12699.1|ARO:3005091|RanA [Riemerella anatipestifer RA-GD] ,26.56,73.48,5.103e-25,Weak,Possible
WP_001067262.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001067294.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001068337.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001068497.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001068542.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001070676.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001071135.1,gnl|BL_ORD_ID|1923,gb|CAX52582.1|ARO:3003324|Bsub_mprF [Bacillus subtilis subsp. subtilis str. 168] ,34.78,101.31,1.06766e-164,Weak,Possible
WP_001071308.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001071591.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001071606.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001071717.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001071973.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001074342.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001074405.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001074474.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001074556.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001074619.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001074749.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001075826.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001076671.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001077602.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001077635.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001077683.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001077722.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001077826.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001078309.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001078456.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001080281.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001080462.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001080809.1,gnl|BL_ORD_ID|2113,gb|APB03214.1|ARO:3003980|tetA(58) [Paenibacillus sp. LC231] ,26.39,81.51,5.79247e-23,Weak,Possible
WP_001080824.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001081351.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001081424.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001081626.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001081634.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001081682.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001083316.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001083499.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001083804.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001084436.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001085185.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001085220.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001085505.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001085655.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001085792.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001085819.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001086053.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001086744.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001088022.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001088780.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001088978.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001089613.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001090985.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001091387.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001092004.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001092187.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001092189.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001092411.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001092605.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001092763.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001093553.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001093929.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001094109.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001094394.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001095260.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096116.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096354.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096459.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096471.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096577.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096642.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001096791.1,gnl|BL_ORD_ID|314,gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] ,45.67,90.43,9.94724e-57,Strong,Yes
WP_001100300.1,gnl|BL_ORD_ID|1778,gb|AAV80464.1|ARO:3000565|tet(38) [Staphylococcus aureus] ,99.78,100.0,0.0,Strong,Yes
WP_001100525.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001100664.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001100835.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001101603.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001101908.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001103232.1,gnl|BL_ORD_ID|1965,gb|AAA26793.1|ARO:3003748|oleC [Streptomyces antibioticus] ,25.47,80.3,4.75093e-18,Weak,Possible
WP_001103743.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001103959.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001104172.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001104611.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001105087.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001105707.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001105950.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001105960.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001106019.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001106057.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001106113.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001106654.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001106738.1,gnl|BL_ORD_ID|2618,gb|QFQ03949.1|ARO:3005051|LpsB [Acinetobacter baumannii] ,26.62,31.43,1.04187e-08,Weak,Possible
WP_001107241.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001108126.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001108346.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001108479.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001108545.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001108889.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001109047.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001109273.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001109328.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001109877.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001109939.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001110064.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001110179.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001112045.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001113090.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001113406.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001114452.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001115060.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001115101.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001115440.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001117054.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001117064.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001117767.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001118417.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001118443.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001118663.1,gnl|BL_ORD_ID|738,gb|CCC86795.1|ARO:3001209|mecC [Staphylococcus aureus subsp. aureus LGA251] ,23.93,78.63,1.01777e-19,Weak,Possible
WP_001118667.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001118675.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001118736.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001119021.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001120199.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001121760.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001123276.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001123303.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001124167.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001124198.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001124419.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001124525.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001124985.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001125208.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001125540.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001125610.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001126264.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001126603.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001126664.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001127167.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001127269.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001127689.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001127960.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001129473.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001130051.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001131841.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001133011.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001134194.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001137474.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001138360.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001140234.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001140686.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001140799.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001140871.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001140995.1,gnl|BL_ORD_ID|2701,gb|AAW38464.1|ARO:3004572|Saur_LmrS [Staphylococcus aureus subsp. aureus COL] ,99.58,100.0,0.0,Strong,Yes
WP_001141152.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001141883.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001142337.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001142734.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001143497.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001146763.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001147868.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001147970.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001148642.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001151451.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001151499.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001151814.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001151900.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001151997.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001153681.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001153742.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001154222.1,gnl|BL_ORD_ID|547,gb|ABV18113.1|ARO:3001329|mdtG [Escherichia coli O139:H28 str. E24377A] ,24.9,61.87,7.24423e-07,Weak,Possible
WP_001154302.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001154618.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001155264.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001157329.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001159022.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001159430.1,gnl|BL_ORD_ID|1916,gb|AAC75314.1|ARO:3003578|PmrF [Escherichia coli str. K-12 substr. MG1655] ,28.16,25.0,3.21418e-08,Weak,Possible
WP_001159765.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001159898.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001160682.1,gnl|BL_ORD_ID|2608,gb|TKW44661.1|ARO:3005040|YajC [Pseudomonas aeruginosa] ,39.24,91.86,2.39811e-16,Weak,Possible
WP_001161085.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001162359.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001163751.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001163801.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001164085.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001164629.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001165058.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001165363.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001165377.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001165952.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001166505.1,gnl|BL_ORD_ID|2628,gb|AAG05188.1|ARO:3005068|ParR [Pseudomonas aeruginosa PAO1] ,31.67,98.66,4.73349e-34,Weak,Possible
WP_001166599.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001167175.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001167828.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001167887.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001168904.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001170264.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001171351.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001172340.1,gnl|BL_ORD_ID|4721,gb|MCO7070877.1|ARO:3007433|almE [Vibrio cholerae] ,20.49,106.39,4.57098e-14,Weak,Possible
WP_001173165.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001173201.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001174260.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001175781.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001176715.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001176863.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001177186.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001177817.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001178619.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001178942.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001179384.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001179888.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001180222.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001180262.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001180323.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001182436.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001183429.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001183858.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001184005.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001185193.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001185424.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001185431.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001185462.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001185692.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001186608.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001186806.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001186912.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001187629.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001188077.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001188495.1,gnl|BL_ORD_ID|1525,gb|AFK13828.1|ARO:3000823|ramA [Enterobacter cloacae] ,27.0,13.42,6.4022e-11,Weak,Possible
WP_001190128.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001190533.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001190695.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001190829.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001190841.1,gnl|BL_ORD_ID|2002,gb|AAC73788.1|ARO:3003841|kdpE [Escherichia coli str. K-12 substr. MG1655] ,39.29,96.97,4.64771e-50,Weak,Possible
WP_001190913.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001191874.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001191946.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001192075.1,gnl|BL_ORD_ID|2198,gb|ALV80601.1|ARO:3003801|bcr-1 [Pseudomonas aeruginosa] ,29.46,64.02,1.34317e-38,Weak,Possible
WP_001196354.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001198024.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001199892.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001200541.1,gnl|BL_ORD_ID|2617,gb|CCN31428.1|ARO:3005049|CrcB [Klebsiella pneumoniae subsp. pneumoniae Ecl8] ,31.4,100.0,1.11889e-12,Weak,Possible
WP_001200748.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001205732.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001205910.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001206093.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001208760.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001208912.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001212860.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001212876.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001212937.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001213019.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001213908.1,gnl|BL_ORD_ID|1965,gb|AAA26793.1|ARO:3003748|oleC [Streptomyces antibioticus] ,24.23,86.97,7.22393e-25,Weak,Possible
WP_001213992.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001214661.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001215907.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001216898.1,gnl|BL_ORD_ID|400,gb|AAM92461.1|ARO:3002680|catB8 [Salmonella enterica subsp. enterica serovar Typhi] ,39.42,65.87,1.17242e-26,Weak,Possible
WP_001217125.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001217261.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001217295.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001217730.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001217785.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001217917.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001218596.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001218732.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001220199.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001220813.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001221404.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001221638.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001221651.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001221860.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001222105.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001222133.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001223008.1,gnl|BL_ORD_ID|2386,gb|AAF89152.1|ARO:3004809|GOB-2 [Elizabethkingia meningoseptica] Partial,34.51,68.6,2.17163e-13,Weak,Possible
WP_001223700.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001224176.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001224188.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001224379.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001224793.1,gnl|BL_ORD_ID|1088,gb|AAA86871.1|ARO:3002841|vatB [Staphylococcus aureus] ,46.15,32.3,1.25777e-08,Weak,Possible
WP_001225019.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001226823.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001227724.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001228162.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001229077.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001229911.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,39.91,100.9,4.17388e-42,Weak,Possible
WP_001230228.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001230670.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001231376.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001231451.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001232648.1,gnl|BL_ORD_ID|2106,gb|APB03222.1|ARO:3003992|rphB [Paenibacillus sp. LC231] ,30.08,22.74,1.09499e-07,Weak,Possible
WP_001234988.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001236371.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001236735.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001237004.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001237506.1,gnl|BL_ORD_ID|4477,gb|BAB43261.1|ARO:3007013|sdrM [Staphylococcus aureus subsp. aureus N315] ,100.0,100.0,0.0,Strong,Yes
WP_001237629.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001239288.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001240311.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001240826.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001240848.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001241217.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001242102.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001242318.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001242429.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001244175.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001244298.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001245577.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001245769.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001245802.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001246013.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001246561.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001246698.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001248939.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001249285.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001250038.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001250275.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001250336.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001251211.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001251224.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001251935.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001252529.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001253312.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001253464.1,No Hit,No AMR Match,0.0,0.0,-,None,No
